id,created_at,screen_name,clean_text,original_text,favorite_count,retweet_count,follower_count,polarity,subjectivity,hashtags,location
1125169874446082049,Sun May 05 22:46:17 +0000 2019,welfmkteam,kyu countdown day left global elf warming up to welcome kyuhyun back are you ready superjunior,"🛡️KYU COUNTDOWN 🛡️

⏰1 DAY LEFT

GLOBAL ELF warming up to welcome Kyuhyun BACK.

ARE YOU READY?😁✨

@SJofficial
#SUPERJUNIOR
@GaemGyu 
https://t.co/Qte6UtDofo",75,56,2756,0.2,0.27999999999999997,SUPERJUNIOR,
1125168781347758080,Sun May 05 22:41:56 +0000 2019,tan123,global warming blamed these are sea turtles that have been suddenly eed to water so cold their systems effectively shut downthe aquarium has seen more and more of these coldstunned turtles over the years climate cult,"Global warming blamed: ""These are sea turtles that have been suddenly exposed to water so cold, their systems effectively shut down...The aquarium has seen more and more of these [cold-stunned] turtles over the years"". #ClimateCult https://t.co/7SkAqWTWpy",5,4,18209,0.16666666666666666,0.5499999999999999,ClimateCult,
1125168582793494529,Sun May 05 22:41:09 +0000 2019,incorrect_1997,jungkook i have a question namjoon shoot jungkook if global warming is not real why did club penguin shut down,"jungkook: I have a question

namjoon: shoot

jungkook: if global warming isn’t real why did club penguin shut down",2817,667,27507,-0.0851851851851852,0.19629629629629633,,
1125167443129896961,Sun May 05 22:36:37 +0000 2019,rosiesoobin,army this person said bts is the worst thing to ever happen to this world even when global warming exists he also said yoongi is a terrible person everyone please block and report he deleted the tweet tho,army this person said bts is the worst thing to ever happen to this world even when global warming exists 😭 he also said yoongi is a terrible person. everyone please block and report😭😭😭😭😭😭😭😭😭 he deleted the tweet tho.. 😭😭 https://t.co/h1q8Wz7zjD,44,5,1641,-0.6666666666666666,0.6666666666666666,,multi
1125166876831645696,Sun May 05 22:34:22 +0000 2019,alisonbflynn,a change of a few degrees no big deal in a single day immense implications when it is global warming including crop reductions pollution increases and rainfall increases,"A change of a few degrees? No big deal in a single day. Immense implications when it’s global warming, including crop reductions, pollution increases, and rainfall increases. https://t.co/mIN1BMELlW",9,0,1355,-0.05428571428571429,0.2828571428571428,,"Ottawa, Ontario"
1125166295694155777,Sun May 05 22:32:04 +0000 2019,iamkimberleeey,it is fucking degrees and real feel degrees we are in may and global warming is no joke,It's fucking 6 degrees and real feel 3 degrees. WE'RE IN MAY AND GLOBAL WARMING IS NO JOKE.,5,0,505,-0.13333333333333333,0.3666666666666667,,Donde debo de estar🇭🇳🇫🇷
1125166128203030529,Sun May 05 22:31:24 +0000 2019,the_amish_txtr,i loved doomed presidential candidacy kickoff feb 10th nothing like fighting global warming while standing in a virtual blizzard of snow and look at the close up of that one guy in the audience in the last pic he looks like he has not enjoying global warming,"@my3monkees I loved @amyklobuchar's doomed presidential candidacy kickoff Feb 10th. Nothing like fighting global warming while standing in a virtual blizzard of snow. 

And look at the close up of that one guy in the audience in the last pic. He looks like he's not enjoying Global Warming. https://t.co/EHQmspi7Hj",5,3,10527,0.09,0.29333333333333333,,"Huntley, IL"
1125166107927531521,Sun May 05 22:31:19 +0000 2019,David_Ritter,climate is the metaissue no other national aspiration can be achieved no other social problem solved in the long term if we can not effectively tackle global warming aus vote1 change is coming 415ppm,"Climate is the meta-issue. No other national aspiration can be achieved, no other social problem solved in the long term, if we cannot effectively tackle global warming. 

#AUSVote19 #ChangeIsComing #415PPM

https://t.co/zOISU2ORsQ",12,8,4843,-0.03194444444444444,0.3361111111111111,"AUSVote19, ChangeIsComing, 415PPM","Sydney, New South Wales"
1125164390007943168,Sun May 05 22:24:29 +0000 2019,hassan1a_,we look at the news and social media and see global warming etc and fear the end of time but allah swt has been telling us this since when,We look at the news and social media and see global warming etc and fear the end of time but Allah swt has been telling us this since when?,6,0,134,0.016666666666666666,0.03333333333333333,,
1125164327537917952,Sun May 05 22:24:14 +0000 2019,maryssaaaaaaaa,how selfish do you have to be to not care about our planet within the next ten years we will see dramatic changes to our home and the only people who can stop it is us stop denying the fact that humans have an impact on climate change and global warming,how selfish do you have to be to not care about our planet. within the next ten years we will see dramatic changes to our home and the only people who can stop it is us. stop denying the fact that humans have an impact on climate change and global warming.,25,5,978,-0.15555555555555556,0.43333333333333335,,"South Dakota, USA"
1125163364727046144,Sun May 05 22:20:25 +0000 2019,TheFlatEartherr,but the tv told me if i pay money it will change the temperature of the earth global warming sheep,"""But the TV told me if I pay money it will change the temperature of the earth"" - Global warming sheep. https://t.co/mRx4eGyZFq",23,9,1312,0.0,0.0,,"Cambridge, England 🇬🇧"
1125162392403550209,Sun May 05 22:16:33 +0000 2019,NelsonAlmUK,hotglobal warming coldglobal warming more rainglobal warming less rainglobal warming floodsglobal warming droughtsglobal warming no snowglobal warming blizzardsglobal warming windyglobal warming still airglobal warming etc it has become a religion,"@TheRealRolfster @Electroversenet Hot-global warming
Cold-global warming
More rain-global warming
Less rain-global warming
Floods-global warming
Droughts-global warming
No snow-global warming, Blizzards-global warming, Windy-global warming
still air-global warming 
Etc.

It has become a religion.",6,3,217,0.16666666666666669,0.2833333333333333,,
1125162131597484032,Sun May 05 22:15:31 +0000 2019,nancyharrizon,global warming is happening bc of the salam witch trials,global warming is happening bc of the salam witch trials,5,0,76,0.0,0.0,,"Bristol, England"
1125161958712299520,Sun May 05 22:14:50 +0000 2019,ClimatePoet,over two peerreviewed papers are published every day on average over per year which provide the counterevidence from many angles that disconfirm the manmade global warming hypothesis there has no shortage of the hypothesisdestroying evidence it is very abundant,"@Confraria8 @wolverines_dad @CharlesDarwinTX @YackyDoodleDnDy @MonkeyMyBack @frbissonnette @badmoonrising11 @digitaldoc4 @MrTholian @docrocker1 @DonWils13730132 @KIVUNature @3GHtweets @GillesnFio @Kenneth72712993 @bigskyrad @distributedbit @NikolovScience @SylviaD32911201 @FriendsOScience @yepsuzn @DawnTJ90 @MercuryTimes @Bananenrijperij @Fixiefreaky @Tokyo_Tom @granitereason @BradSchrag @IbachPeter @UvMeter @RustyAway @swcrisis @EthonRaptor @PhilosophySeel @hrseiber @36_xenon @KCTaz @peden_c @conely6511 @JohnBurnieTas @jenninemorgan @GetMyGist @Gladfly1 @SturmLLiouville @LarkRellez @MATTP1949 @dgweld @JaggerMickOZ @EcoSenseNow @Tangomitteckel Over two peer-reviewed papers are published every day on average (over 500 per year) which provide the counterevidence from many angles that disconfirm the MANMADE Global Warming Hypothesis. There's no shortage of the hypothesis-destroying evidence, it's very abundant.",6,3,493,0.2825,0.475,,
1125161101195403267,Sun May 05 22:11:25 +0000 2019,CarolyneKershaw,we will still be split and trying to find a compromise when london the fens and humberside have all been inundated by global warming related rise in sea level brexit is nonsense there are bigger issues,"@wmarybeard We'll still be split and trying to find a compromise when London, the fens and Humberside have all been inundated by global warming related rise in sea level
Brexit is nonsense, there are bigger issues",27,2,53,0.0,0.3,,UK
1125159807965650947,Sun May 05 22:06:17 +0000 2019,Fealty2facts,we can not be far from climate oracles using rune stones to predict global warming,@abdwj48 @ClimateDepot We can't be far from climate oracles using rune stones to predict global warming..,5,2,469,0.05,0.5,,
1125158682914951170,Sun May 05 22:01:49 +0000 2019,ally__catt_,politicians who use global warming as a tactic to get better poll results can leave thanks,Politicians who use global warming as a tactic to get better poll results can leave. Thanks.,5,0,266,0.2333333333333333,0.2333333333333333,,Nebraska
1125157942536413184,Sun May 05 21:58:52 +0000 2019,corpseinthesky,an actually passable northwest passage has been a thing since bc of global warming i am,..........................an actually passable northwest passage has been a thing since 2009 bc of global warming i'm https://t.co/yxSOSGuXSH,7,2,3022,0.0,0.05,,"Düsseldorf, Germany"
1125157737594273793,Sun May 05 21:58:03 +0000 2019,sunkfarmer,always easy to blame something that can not defend itselfyup cows and sheep are not responsible for global warming could it be that outter space and all the clutter are responsible could it be all the radio waves and communication systems are at fault,Always easy to blame something that can't defend itself...yup Cows and Sheep are not responsible for global warming. Could it be that outter space and all the clutter are responsible. Could it be all the radio waves and communication systems are at fault..,12,3,14326,0.13333333333333336,0.48333333333333334,,"Sunk Island,East Yorkshire."
1125157073405317120,Sun May 05 21:55:25 +0000 2019,ClimateRealists,global warming update what a difference a year makes arctic air brings a may day bank holiday chill as temperatures fall to just 4c and 15c lower than last year with thunderstorms on the way for wednesday,Global Warming Update: What a difference a year makes! Arctic air brings a May Day bank holiday chill as temperatures fall to just -4C and 15C lower than last year with thunderstorms on the way for Wednesday https://t.co/JatzfFAPk3 https://t.co/RKpiJBNfy4,46,29,29428,0.0,0.03333333333333333,,
1125156597616058369,Sun May 05 21:53:31 +0000 2019,Cheshire__red,alan the 'slight average rise is the foundation for everything agw without a rise in there has no case for 'global warming hence they shifted emphasis to 'climate change to catch anything they choose to select 08c over years is irrelevent that is precisely my point,"@manifesto2000 @MartinBrampton @NobaconEgbert @doctorbarnes1 @Tangomitteckel @JWSpry @kuhn_reinhard @HowarthWass @NikolaTeslafoun @GillesnFio @SConwaySmith @EdB_Ohio @CymaticWave @nemo_gratis @m4gw @rigga_mortis @struikmans @Trismos @RogTallbloke @drwaheeduddin @SylviaD32911201 @DenisCoghlan @Leigh252425 @nobadgers @Chaologistician @TheEndisFar @carlblom_robert @Barbarajdurkin @Captbobdad @Tea4gunsSC @ScribesShade @steve_v999 @RonCrunt @tan123 @JaggerMickOZ @Carbongate @GretaThunberg @350 @350action Alan, the 'slight average rise' is the foundation for everything AGW.

Without a rise in T there's NO case for 'global warming' hence they shifted emphasis to 'climate change', to catch anything they choose to select.

0.8C over 160 years is irrelevent. That's precisely my point.",6,1,1079,0.020833333333333343,0.3416666666666667,,Cheshire!
1125151894094196747,Sun May 05 21:34:50 +0000 2019,chriskoch73,elon musk green companies have revived 4billion in government subsidies al gore green companies given billion dollar gov loans global warming is a pyramid scam built with your money wake up paris agreement trump2020,"Elon Musk’s “Green” companies have revived $4.9billion in government subsidies. 

Al Gore’s “green” companies given Billion dollar gov loans. 

Global warming is a pyramid scam built with your money. 

#WakeUp  #ParisAgreement 

  #Trump2020",12,18,9506,-0.13333333333333333,0.19999999999999998,"WakeUp, ParisAgreement, Trump2020","Colorado, USA"
1125150390994001920,Sun May 05 21:28:52 +0000 2019,amyjademaxwell,can i go back to a time when i would die of old age before global warming wrecks shit also precolonialized gender,Can I go back to a time when I’d die of old age before global warming wrecks shit? Also pre-colonialized gender? https://t.co/jPz5xPj11o,7,0,222,-0.025,0.25,,"St Louis, MO"
1125147869240078336,Sun May 05 21:18:50 +0000 2019,PAVLO_penguino,if global warming is real how is there so much ice on my fucking wrist,"If global warming is real, how is there so much ice on my fucking wrist?",5,1,54,-0.04999999999999999,0.325,,
1125147512694640641,Sun May 05 21:17:25 +0000 2019,DatHominem,they should make global warming happen in vegas to contain it seeing as what happens in vegas stays in vegas,They should make global warming happen in vegas to contain it. Seeing as what happens in vegas stays in vegas.,6,0,23,0.0,0.0,,
1125146780356628481,Sun May 05 21:14:31 +0000 2019,Marky80032365,checks weather friend man i hate global warming summer finna be we gon na die me were in the endgame now,"*Checks weather*
Friend: man i hate global warming, summer finna be 130 we gonna die
Me:... Were in the endgame now https://t.co/AJ9D8P0wnB",5,0,33,-0.4,0.45,,
1125146584507985921,Sun May 05 21:13:44 +0000 2019,ughhjonny,people are still denying climate change when venus planet of love was literally destroyed by global warming like open your eyes,people are still denying climate change when venus planet of love was LITERALLY destroyed by global warming like open your eyes,16,2,474,0.16666666666666666,0.3666666666666667,,seattle/nyc
1125146450575470592,Sun May 05 21:13:12 +0000 2019,elliekirkk,other girls in a taxi on the way to town singing beyonc and taking cute selfies my girls in a taxi on the way to town talking about global warming and how we have got months until the world is past the point of saving,"other girls in a taxi on the way to town: singing beyoncé and taking cute selfies
my girls in a taxi on the way to town: talking about global warming and how we’ve got 135 months until the world is past the point of saving",43,4,5796,0.03125,0.40625,,nottingham
1125145180422778880,Sun May 05 21:08:09 +0000 2019,ceydeno,we have years to get our shit together and reduce global carbon emissions before the affects of global warming can no longer be reversed please start being environmentally conscious about your actions we are going to face a global crisis real soon if we do not do anything,we have 12 years to get our shit together and reduce global carbon emissions before the affects of global warming can no longer be reversed :) please start being environmentally conscious about your actions :) we are going to face a global crisis real soon if we don’t do anything,12,6,124,0.016666666666666666,0.26666666666666666,,"Watertown, NY"
1125144239564677120,Sun May 05 21:04:25 +0000 2019,OtagoGrad,rising co2 emissions will create a greener world according to researchers from ornl and u cal irvine they found plants use water more efficiently when eed to higher concentrations of co2 so any droughts would be much less severe than earlier thought,"Rising #CO2 emissions will create a greener world according to researchers from ORNL &amp; U Cal, Irvine

They found plants use water more efficiently when exposed to higher concentrations of CO2, so any droughts would be much less severe than earlier thought

https://t.co/HDy97cGM0g https://t.co/VY3AwCpIdC",24,25,2891,0.14583333333333334,0.39166666666666666,CO2,Calgary
1125142511381618688,Sun May 05 20:57:33 +0000 2019,SteveW_Leave_EU,i can not take much more of this global warming bank holiday monday freeze set to be the coldest may for years,"I can't take much more of this Global warming
🥵😳🤪

Bank Holiday Monday FREEZE set to be the coldest May 6 for 178 YEARS https://t.co/kcvHzfzCF2",193,78,6868,0.25,0.25,,UK
1125142179389825026,Sun May 05 20:56:14 +0000 2019,The_Gent49,first ride still to cold more global warming is required,First ride. Still to cold. More global warming is required. https://t.co/ahXQX4kckQ,30,3,708,0.037500000000000006,0.4583333333333333,,
1125140414082588672,Sun May 05 20:49:13 +0000 2019,Gertrud29409036,calgary may plus the coldest february in alberta in years where is the global warming we were promised,"@kinsellawarren Calgary May 5... plus the coldest February in Alberta in 85 years...,where is the Global Warming we were promised ! https://t.co/ClpLgOLrBt",5,1,535,0.0,0.0,,Canada
1125139887202508800,Sun May 05 20:47:07 +0000 2019,Dorkopotimus,according to scientists from the we should be well into a 2nd ice age by now with mass starvation a few years ago it was global warming when it got cooler they changed it to climate change and by now all the ice caps would be melted with whole islands under water,"@TheWeirdWorld According to scientists from the 70's we should be well into a 2nd ice age by now with mass starvation.  A few years ago it was global warming, when it got cooler they changed it to climate change and by now all the ice caps would be melted with whole islands under water.",34,1,14,0.0,0.125,,Earth
1125138526826373123,Sun May 05 20:41:43 +0000 2019,nerdythor,we have years to solve global warming in the planet can not literally live through a biden term,@jmt5050 @NameOfSlabs @daveweigel We have 10 years to solve global warming in 2021. The planet cannot literally live through a Biden term.,27,0,346,0.06818181818181818,0.25,,Inside a Volcano Lair
1125136959003811840,Sun May 05 20:35:29 +0000 2019,crankymermaid,it will not stay at 6billion it will only increase just like global warming something else they will not look at fixing vote them out auspol,@MichaelPascoe01 @barriecassidy It won’t stay at $6billion it’ll only increase  just like global warming something else they’ll not look at fixing #VoteThemOut #Auspol,7,2,50,0.0,0.5,"VoteThemOut, Auspol",Sydney
1125136538038411265,Sun May 05 20:33:49 +0000 2019,GirlsOwn,all going rather splendidly over at girls own cc everything from austen the beatles walnut whips cats visible wind grounds for divorce and global warming admire the wit and give some,"All going rather splendidly over at #GirlsOwnCC - everything from Austen, the Beatles, walnut whips, cats, visible wind, grounds for divorce l, and global warming. Admire the wit and give some ❤️s https://t.co/6293dBtFdm",7,0,15033,0.4777777777777778,0.6666666666666666,GirlsOwnCC,
1125136363727224832,Sun May 05 20:33:07 +0000 2019,Liberalperspec1,but isn global warming also misleading because as far as i know and while i am in the geoinformation part programming i think i learned a thing or two that the temperature increase is not everywhere and in some cases even a decrease is eected,"@BjornLomborg but isn`t global warming also misleading, because as far as I know, and while I am in the Geoinformation part (programming), I think I learned a thing or two, that the temperature increase is not everywhere and in some cases even a decrease is expected.",5,0,64,0.05,0.5,,Germany
1125132444464627712,Sun May 05 20:17:33 +0000 2019,Nlopez__,brb got ta go fight global warming,Brb gotta go fight global warming.,7,2,132,0.0,0.0,,"El Paso, TX"
1125132312050585603,Sun May 05 20:17:01 +0000 2019,pewenvironment,climate change could affect marine species more than land ones because these key factors are strongly controlled by temperature geographic limits nutrient supplies oxygen availability,"Climate change could affect marine species more than land ones, because these key factors are strongly controlled by temperature:
• geographic limits
• nutrient supplies
• oxygen availability
https://t.co/VlXXYzWlXm",19,20,47141,0.3111111111111111,0.7444444444444445,,Washington DC
1125131632787230720,Sun May 05 20:14:19 +0000 2019,DsLeftButtCheek,d dub is baaaack the reason global warming exists,#DDub is baaaack! The reason Global Warming exists 🔥 https://t.co/jJEjI2ypnh,57,5,2653,0.0,0.0,DDub,#BHBSBLove
1125130057897451520,Sun May 05 20:08:04 +0000 2019,binagoito,can not kendall jenner give the ozone layer a pepsi to stop global warming,Can't Kendall Jenner give the ozone layer a Pepsi to stop global warming?,22,3,630,0.0,0.0,,Yerk City
1125129525522833408,Sun May 05 20:05:57 +0000 2019,paligap17,frost in cornwall last night 7c now and falling summer solstice just six or seven weeks away global warming,@MarcherLord1 Frost in Cornwall last night. 7c now &amp; falling. Summer solstice just six or seven weeks away. Global warming!,20,6,197,0.0,0.03333333333333333,,"Truro, Cornwall, UK"
1125127569936982019,Sun May 05 19:58:11 +0000 2019,ellnlvll,can we make this how we all dress in the 2020s instead probably fitting what with global warming and all that,"@showtheatre Can we make this how we all dress in the 2020s instead? Probably fitting, what with global warming and all that.",5,0,197,0.25,0.25,,"Huddersfield, England"
1125126669990162432,Sun May 05 19:54:36 +0000 2019,ashoswai,global warming was already fueling droughts in early 100s study shows,"Global Warming Was Already Fueling Droughts in Early 1900s, Study Shows https://t.co/YNdre26O0P",32,18,70798,0.05,0.15,,"Uppsala, Sweden"
1125126192867225603,Sun May 05 19:52:42 +0000 2019,BjornLomborg,the un climate panel estimates that the impact of global warming if we do nothing whatsoever by the 2070s will be equivalent to a reduction in average income of and by then we will be richer,"The UN Climate Panel estimates that the impact of global warming — if we do nothing whatsoever — by the 2070s will be equivalent to a reduction in average income of 0.2-2% (and by then, we'll be 100-300% richer)
https://t.co/hsxHHVrIc0 https://t.co/lY2w3P8fq4",575,262,45855,-0.075,0.19999999999999998,,Prague
1125125502870675456,Sun May 05 19:49:58 +0000 2019,BjornLomborg,because if we just call it what it is global warming which will have a slight negative effect in years nobody will panic sufficiently,"Because if we just call it, what it is - global warming, which will have a slight negative effect in 50 years - nobody will panic sufficiently https://t.co/B1NSetiapF",1392,553,45855,-0.15555555555555556,0.18888888888888888,,Prague
1125123660975607808,Sun May 05 19:42:39 +0000 2019,frank_weening,do not forget the latent or hidden heat in your predictions global warming is moderated by latent heat of melting polar ice the amount of energy absorbed by melting ice is as much as it takes to heat an equivalent mass of water from zero to,"@rahmstorf Don't forget the latent or hidden heat in your predictions. Global warming is moderated  
by latent heat of melting polar ice. 
The amount of energy absorbed by melting ice is as much as it takes to heat an equivalent mass of water from zero to 80°C",21,2,79,0.05,0.33666666666666667,,Nederland
1125122615797006338,Sun May 05 19:38:30 +0000 2019,maine_mainely,global warming strikes again duffass it is what happens to trees when a beaver make a dam and floods the area save a tree eat a beaver,"Global Warming strikes again !     Duffass , it's what happens to trees when a beaver make a dam and floods the area.   Save a tree , eat a beaver. https://t.co/xPWCsAWXYA",11,0,1271,0.0,0.0,,Up Yours
1125121995803328512,Sun May 05 19:36:02 +0000 2019,PsychdelicPics,global warming credit koba k24,Global Warming.  Credit: koba. k24 https://t.co/WHQUp8tUi4,2049,487,527554,0.0,0.0,,
1125121840463007744,Sun May 05 19:35:25 +0000 2019,EnvelopeSpooner,honestly it seems like a realistic depiction of a monarchy everyone is callous for no reason the world faces universal crisis in the form of literal monster invasions way sexier than global warming and the king is weirdly invested in his daugter selfdefeating plan,"@GiggukAZ Honestly it seems like a realistic depiction of a monarchy. Everyone is callous for no reason, the world faces universal crisis in the form of literal monster invasions (way sexier than global warming), and the king is weirdly invested in his daugter('s self-defeating plan).",49,1,69,0.05333333333333332,0.44666666666666666,,
1125120368560107520,Sun May 05 19:29:34 +0000 2019,emilylime,them if you do not learn how to cook no man will want to marry you me promise them but you need a husband to provide a stable home for your children me i do not want kids them who will take care of you when you are old me global warming finishes ordering takeout,"Them: If you don’t learn how to cook no man will want to marry you!

Me: Promise?

Them: But you need a husband to provide a stable home for your children! 

Me: I don’t want kids.

Them: Who will take care of you when you’re old?!

Me: Global warming. *finishes ordering takeout*",39,9,3045,0.05,0.1,,
1125117513845694470,Sun May 05 19:18:13 +0000 2019,sltrib,two members of the utah board of education who fought against global warming and evolution being taught in science classes are resigning,"Two members of the Utah Board of Education who fought against global warming and evolution being taught in science classes are resigning 
https://t.co/0IXR1mWfX4",169,11,154533,0.0,0.0,,"Salt Lake City, Utah"
1125117046851756032,Sun May 05 19:16:22 +0000 2019,SteveSGoddard,global warming terror,Global warming terror https://t.co/F1dEPoyoOG,41,12,32919,0.0,0.0,,Colorado
1125116833365884929,Sun May 05 19:15:31 +0000 2019,meganromer,so you are gon na admit that global warming is real that wealth inequality is growing that lack of healthcare is killing people that the carceral state is destroying another generation of marginalized people as we speak and that ed is horrifically underfunded i will take it,"So you’re gonna admit that global warming is real, that wealth inequality is growing, that lack of healthcare is killing people, that the carceral state is destroying another generation of marginalized people as we speak, and that ed is horrifically underfunded? K, I’ll take it. https://t.co/BDEt6Gnx1p",7,2,8773,0.0,0.10000000000000002,,"Lafayette, LA"
1125115191207890945,Sun May 05 19:08:59 +0000 2019,cattleandcorn,cities smell horrible ever walk on a subway platform or down the street and think wow this is refreshing air that can not be healthy i think we should start taxing air in cities they are a major contributor to global warming,"Cities smell horrible, ever walk on a subway platform (or down the street) and think “wow, this is refreshing air”. That can’t be healthy. I think we should start taxing air in cities, they are a major contributor to global warming.",22,1,2511,0.0009920634920634885,0.6126984126984126,,Iowa
1125115155006808066,Sun May 05 19:08:51 +0000 2019,MenITrustt,the audacity of i really can not how dare you say that you have no empathy for a younger generation that has constantly had to clean up major systemic issues of police brutality discriminatory incarceration global warming corporate abuse minority stress,"The audacity of @JoeBiden !! I really can't. How dare you say that you have no empathy for a younger generation that has constantly had to clean up major systemic issues of police brutality, discriminatory incarceration, global warming, corporate abuse, minority stress",9,1,54,0.08988095238095238,0.24761904761904763,,"Rockville, MD"
1125115107279822849,Sun May 05 19:08:39 +0000 2019,dominicmarcus_,ok wait people do not believe in global warming that is literally dumb britain had a heatwave in april i cba,ok wait people don’t believe in global warming?? that’s literally dumb britain had a heatwave in april i cba,45,4,1792,0.041666666666666664,0.3333333333333333,,dead lol
1125115071573585920,Sun May 05 19:08:31 +0000 2019,cheryl1492,the un global warming war on capitalism an important history lesson via,@4tis @Piers_Corbyn @wef @jeremycorbyn The U.N.'s Global Warming War On Capitalism: An Important History Lesson via @forbes https://t.co/bBEBOxdu6o,7,12,356,0.2,0.5,,
1125113366945652738,Sun May 05 19:01:44 +0000 2019,HenryMakow,the history of the global warming scam,"The History of the Global Warming Scam

https://t.co/yx13nUABln",29,21,16380,0.0,0.0,,Winnipeg
1125112289743519744,Sun May 05 18:57:28 +0000 2019,melgarian,inspired by cbc kids propaganda on global warming using child actors,@manny_ottawa Inspired by CBC Kids' propaganda on global warming using child actors.,7,3,584,-0.05,0.05,,
1125111623537102854,Sun May 05 18:54:49 +0000 2019,victoria_rayyy,global warming trump did that addie,"“Global warming, trump did that”-addie",5,1,245,0.0,0.0,,ur mom
1125111507778359296,Sun May 05 18:54:21 +0000 2019,llaurenjohnston,global warming is real,global warming is real https://t.co/TQ5HUFjHKy,13,0,407,0.1,0.15000000000000002,, bc
1125110596385554432,Sun May 05 18:50:44 +0000 2019,Jegjrjoepa,he was willing to do the hard work to stop global warming,@SethAMandel @benshapiro He was willing to do the hard work to stop global warming.,5,0,16,-0.013888888888888895,0.4305555555555555,,
1125109634459623424,Sun May 05 18:46:55 +0000 2019,lavrys,what the hell are they talking about our leaders have already told us that the science is clear and we only have years to avoid catastrophic change,"What the hell are they talking about?
Our leaders have already told us that ""the science is clear"" and we only have ""12 years"" to avoid ""catastrophic change"".

https://t.co/wRPbZCjAuy",6,3,916,0.05000000000000001,0.6916666666666667,,"Little Mountain, Vancouver"
1125109514292867075,Sun May 05 18:46:26 +0000 2019,mayihavecoochie,just found out about global warming shit sucks fr,Just found out about global warming... shit sucks fr https://t.co/0lKHvGCrnM,292,70,2571,-0.16666666666666666,0.3666666666666667,,
1125108658432401408,Sun May 05 18:43:02 +0000 2019,SteveSGoddard,without global warming the snow would be inches deeper or inches less deep or about the same,"Without global warming the snow would be 6 inches deeper, or 6 inches less deep, or about the same https://t.co/HMkA4CKOug",96,34,32919,-0.041666666666666664,0.14791666666666667,,Colorado
1125105582523002881,Sun May 05 18:30:48 +0000 2019,rubiii_aaa,some of you stupid fucks still do not believe in global warming i we are going to fucking die,some of you stupid fucks still don’t believe in global warming i- we’re going to fucking die,8,3,22,-0.4666666666666666,0.6,,"Norwalk, IA"
1125105326716534787,Sun May 05 18:29:47 +0000 2019,KatieKronewitte,me and maddie just solved global warming and cane up with a plan for world peace literally just shrink everyone to the size of ants,Me and Maddie just solved global warming and cane up with a plan for world peace: literally just shrink everyone to the size of ants,10,0,685,0.0,0.0,,"Bourbonnais, IL"
1125104629665214466,Sun May 05 18:27:01 +0000 2019,WildAid,global warming has been influencing drought for a century,Global Warming Has Been Influencing Drought for a Century @sciam  https://t.co/TCjWOGpYOJ https://t.co/0wRvzz3xUR,5,6,58523,0.0,0.0,,San Francisco
1125103717689233409,Sun May 05 18:23:24 +0000 2019,lpopsicle,along with issues like global warming we need to look ahead at our government debt crisis it is scary to me that foreign countries own so much of our debt this is one reason heavily taxing the one percent is critical,"@realDonaldTrump Along with issues like global warming we need to look ahead at our government's debt crisis. It is scary to me that foreign countries own so much of our debt. This is one reason heavily taxing the one percent is critical. 

https://t.co/972YD9eklH",6,0,402,-0.003571428571428575,0.5178571428571429,,Fremont Ne
1125103262557003777,Sun May 05 18:21:35 +0000 2019,irishstewart,bitch i am global warming u an iceberg,"“Bitch I’m global warming, u an iceberg”",5,1,419,0.0,0.0,,BR
1125103126682357765,Sun May 05 18:21:03 +0000 2019,kay_emmee,i love my family so much i would not trade it for hardly anything just maybe world peace global warming solutions like a lot of money a natural singing voice a talking goat free oneway ticket to la a lifesized gummy bear a better family,"I love my family so much I wouldn’t trade it for hardly anything, just maybe

- world peace
- global warming solutions
- like a LOT of money
- a natural singing voice
- a talking goat
- free one-way ticket to LA
- a life-sized gummy bear
- a better family",17,3,812,0.20119047619047617,0.4345238095238096,,"Splats'in Territory, Canada"
1125101856504598529,Sun May 05 18:16:00 +0000 2019,Scripps_Ocean,seaweed the new superfood forcows turns out mixing their feed with a certain type of sea veggie helps them burp less methane and this is good news for the environment learn how and why with this segment from with scripps scientist jen smith,"Seaweed, the new superfood for...cows? Turns out mixing their feed with a certain type of sea veggie helps them burp less methane. And this is good news for the environment. Learn how and why with this segment from @10News with Scripps scientist Jen Smith. https://t.co/053LWnO4Sq",46,16,47753,0.220995670995671,0.4231601731601732,,"La Jolla, Calif."
